surface,rooms,floor,balcony,parking,age,district,price
140,7,14,0,0,34,centre,611043.9570646563
42,7,14,0,1,3,calme,266506.481926491
190,6,0,0,0,67,luxe,808920.3742885048
153,6,14,1,1,10,centre,786278.4388095696
216,6,8,0,1,43,centre,881439.874915525
190,6,5,0,0,59,calme,768685.5312091382
44,6,2,0,0,69,calme,140966.26515862893
37,1,2,1,1,61,calme,143923.98330137655
209,2,13,1,1,31,calme,793807.1737164399
160,4,13,1,1,45,luxe,779202.6484398555
62,3,9,0,0,22,luxe,403864.72957465006
97,6,0,1,0,36,populaire,308726.2322067289
47,1,12,0,0,74,luxe,249551.4272121765
165,7,7,0,0,57,populaire,619190.1450787433
78,4,1,1,1,42,populaire,316923.7269590835
207,4,11,0,1,14,luxe,917353.4537808083
82,4,0,1,1,66,populaire,253700.93125181127
204,1,6,0,0,1,calme,771403.9303042834
111,3,13,0,0,70,populaire,328171.4153238435
198,6,10,0,0,4,luxe,931172.0014422233
75,4,8,0,1,52,centre,360433.5965260859
174,1,5,0,1,44,luxe,784175.9867414087
179,7,7,1,1,40,centre,778056.0163424339
130,2,7,1,1,62,centre,568668.0738587345
156,7,8,1,0,71,populaire,540451.7949784942
243,1,6,1,0,31,populaire,821606.6381055292
231,1,8,0,0,1,centre,912051.3886633887
239,1,14,0,1,9,populaire,818955.4351638185
244,4,8,1,1,42,calme,940777.5394711673
87,1,11,1,1,42,luxe,512406.35015180457
65,2,10,0,1,66,populaire,167129.93735590746
245,4,0,1,0,22,centre,1000363.1011628972
86,7,5,0,0,59,centre,404267.29851439974
173,2,11,0,1,5,luxe,817845.7196869646
155,5,7,1,0,12,populaire,601704.2488822694
25,7,9,0,1,20,populaire,146675.68207240017
227,1,8,0,1,57,centre,874020.4416475942
43,6,14,1,1,27,luxe,389518.27738653735
195,6,3,1,1,69,centre,776914.0979975295
113,4,12,0,1,7,luxe,657843.8611990472
192,6,1,1,0,76,populaire,615688.4421150172
32,7,10,0,0,57,populaire,110181.01079124046
216,4,8,1,0,39,luxe,962831.8521268277
44,7,8,0,0,0,centre,292492.91725777986
167,1,11,0,0,76,centre,615261.9203277602
137,3,7,0,0,64,centre,498304.270586248
101,3,2,0,1,9,luxe,535913.1295602075
130,2,4,0,1,59,luxe,550854.2334671217
101,1,1,0,0,68,centre,355794.48671841226
85,6,13,0,1,19,centre,469467.46388482355
221,1,2,0,1,61,luxe,894792.5191192813
64,5,0,0,1,12,luxe,464814.47236665635
133,3,3,1,0,57,centre,561080.6689063454
194,6,4,0,0,36,centre,780032.7192473582
82,7,11,1,0,9,populaire,393567.9895872218
95,7,1,1,1,2,calme,473298.9006571888
224,3,14,1,0,33,luxe,953582.2541883569
133,1,14,0,0,33,calme,473405.40396561316
130,6,2,0,0,29,luxe,683840.6706108454
202,2,11,1,1,36,populaire,766255.8968776499
222,7,5,0,0,67,luxe,933925.2625532363
166,1,5,0,0,33,luxe,715496.3559947166
54,2,14,0,0,31,calme,238974.92527846305
72,6,6,0,1,57,populaire,209840.72629721923
45,3,11,0,0,23,populaire,163201.8916815654
33,5,8,0,0,8,populaire,89268.90448814217
137,4,3,1,1,40,populaire,465080.6804790827
64,3,4,1,0,23,luxe,403604.6919496849
191,2,10,1,0,24,calme,763865.7942784138
235,1,1,1,0,35,populaire,744296.0456773167
212,7,5,1,0,7,centre,905158.1519348988
70,6,3,0,1,58,populaire,250830.53660592996
190,3,4,0,1,34,calme,724091.6281671403
138,7,6,0,1,37,calme,597868.0089466324
233,7,5,1,0,31,calme,942617.96532495
170,5,7,1,0,50,calme,665324.4581041207
203,6,5,0,0,27,centre,879667.042415716
38,2,9,1,0,55,populaire,104449.53578311377
101,6,13,0,1,7,luxe,571992.2059928817
95,6,7,0,0,40,luxe,570850.4202169091
202,1,12,0,1,22,centre,892339.0744549247
239,4,13,1,0,53,populaire,862469.427291652
111,7,13,1,0,22,populaire,389084.2741459996
207,2,3,0,1,31,luxe,897439.1619628915
206,1,11,0,0,9,centre,803184.105052999
52,7,6,1,0,34,luxe,439609.84577985713
166,4,2,1,0,62,centre,657649.8546310158
47,1,0,1,0,66,calme,143112.74180804458
142,4,12,1,1,35,populaire,551181.6562711933
199,4,8,0,0,48,populaire,723185.9710474638
145,4,8,0,1,45,populaire,494053.32585767953
196,1,5,1,1,26,populaire,718246.1779613183
56,6,14,1,0,30,populaire,192322.6600811558
173,4,1,1,0,33,populaire,606910.5845516142
118,6,7,1,1,75,calme,445641.30134465627
117,7,9,0,1,58,populaire,414027.97795835877
146,7,5,1,0,53,calme,628749.1903420568
246,2,6,1,0,65,populaire,812473.6544646625
187,5,12,0,1,29,populaire,677642.2132057729
99,6,0,1,0,72,centre,464652.55560223665
57,7,2,0,0,22,populaire,248855.02247817302
96,5,14,0,1,8,luxe,519775.1268850566
145,4,0,0,0,54,centre,571401.1989298944
106,5,9,1,1,0,centre,555874.6331554418
73,5,0,0,0,55,centre,353926.74061036814
169,4,11,1,1,38,luxe,791993.2308770227
35,6,11,1,1,17,calme,320774.47244300274
47,4,10,0,1,41,centre,292133.8042247595
182,2,12,0,1,72,centre,661563.4684238291
207,3,0,0,1,74,centre,769305.1382018158
192,1,3,1,0,64,populaire,651612.365111775
65,4,12,1,0,74,calme,263636.0463565382
91,4,6,0,1,32,luxe,511768.008328759
202,5,6,1,1,29,luxe,923962.3443934855
233,2,11,0,1,4,calme,840492.1254105589
104,7,12,1,1,49,calme,471786.0261508367
45,7,4,1,1,64,calme,232854.21594303375
104,5,11,1,0,9,populaire,471522.72800076974
172,6,5,1,1,59,centre,767799.519796165
84,4,1,0,0,76,populaire,204481.4464936718
153,4,4,0,1,26,calme,572840.0672095118
170,5,6,0,1,71,populaire,607481.2814641874
134,4,13,1,0,27,luxe,673304.2271607291
83,6,8,1,1,44,populaire,342628.11100066523
106,3,5,0,1,51,calme,385133.39835785463
190,1,11,0,0,65,centre,710054.9674133621
126,1,13,0,0,61,populaire,375367.9774765658
170,1,9,1,1,75,calme,588897.9985693011
115,3,3,0,0,76,populaire,332061.4678984338
177,4,2,0,1,59,luxe,769019.5430115471
96,5,8,0,0,39,populaire,306099.69801752176
165,7,6,0,1,14,populaire,633941.4852620049
106,2,10,0,0,6,centre,463969.0373279268
226,4,13,0,1,38,populaire,813107.1919554783
244,3,12,0,0,50,populaire,825535.0285565505
168,6,5,0,0,6,luxe,852028.7971110138
76,3,6,0,1,11,luxe,473911.8234047659
122,7,14,1,1,13,luxe,682367.9277942721
170,1,7,0,1,33,centre,715813.8350213415
110,4,4,0,0,38,luxe,482081.20853859
64,7,2,0,1,72,luxe,412853.86056816974
191,1,2,1,1,63,populaire,640605.9138487056
229,2,12,1,0,11,populaire,838315.4775224932
107,6,1,0,0,33,centre,467817.0968377317
134,1,7,1,1,26,luxe,677107.238831732
66,2,0,1,1,21,calme,315407.0794259019
187,3,11,0,0,17,populaire,695451.9663743606
198,1,7,1,0,45,calme,700720.1640198353
189,1,2,1,1,43,calme,740846.2536615576
154,5,8,0,0,17,luxe,722091.6469730167
69,6,11,0,0,36,calme,283321.7136940369
195,6,13,1,1,6,centre,932405.4499102307
103,7,11,0,1,67,centre,510379.00180790276
110,3,10,0,1,79,populaire,413607.40000295057
153,5,1,0,0,59,calme,567910.3671644151
110,7,9,1,1,47,centre,570674.241990394
156,2,8,0,0,50,centre,649224.7443521898
128,7,5,1,0,51,calme,521611.20287967916
76,2,0,1,0,76,centre,256820.0371359108
50,3,4,0,0,51,calme,214423.7645176679
40,6,9,1,1,53,centre,288532.0985981512
109,2,8,0,0,40,calme,427317.05459161196
59,3,12,0,1,41,centre,319523.61801371473
131,7,5,0,0,21,centre,582017.2559777992
64,2,6,0,0,38,centre,279727.28986854124
96,4,3,0,1,22,luxe,550706.0793025735
196,1,0,1,1,47,luxe,741021.4230765505
106,7,4,1,1,32,centre,480844.2652406386
167,6,1,0,1,40,luxe,720993.3660665597
120,7,7,1,1,29,calme,489552.6324371558
136,4,3,1,1,77,luxe,625714.5596985889
111,3,0,1,0,46,populaire,384309.8907675255
164,3,9,1,1,56,populaire,596746.7410976312
47,7,6,0,0,71,centre,218941.60508039792
188,4,11,0,0,56,luxe,762636.0050965617
213,7,10,0,1,61,populaire,779454.6889171769
44,1,1,1,0,56,centre,220379.0034553949
77,1,2,1,0,67,populaire,228872.46697632945
60,5,13,0,1,71,centre,272421.0131390614
153,2,8,0,1,24,populaire,572336.2187708685
94,5,14,1,0,39,populaire,368419.8525753863
57,1,12,0,1,16,luxe,357613.84502229595
153,4,8,1,1,79,centre,608695.7101499275
192,2,1,0,0,47,populaire,600265.8749666815
94,4,2,0,1,38,centre,410624.59049997956
161,5,10,1,1,14,luxe,837401.3586383503
85,3,11,0,1,16,populaire,349125.9076871697
187,4,8,0,0,34,calme,683241.4993534221
22,5,0,0,0,32,calme,121444.58871146808
136,5,1,0,1,17,calme,589036.7567660735
118,5,10,0,1,29,centre,493213.5459302892
244,3,1,0,1,36,luxe,1037966.7003133759
171,3,9,1,0,6,centre,794844.3861201981
38,7,13,1,0,73,centre,260454.78733015357
165,3,2,1,1,79,calme,601997.7033064446
211,2,9,1,1,27,luxe,888908.436047904
135,3,2,1,0,17,populaire,415398.8838940494
144,3,9,0,1,46,centre,590703.2357225682
107,3,12,0,1,22,calme,481264.55933043256
54,4,1,1,0,19,centre,302136.14212540863
209,3,7,0,1,30,centre,882294.7778748147
20,2,7,0,1,13,luxe,272070.4730612983
247,5,7,0,0,22,populaire,862573.8191710184
172,4,1,0,1,1,centre,780746.2869998716
192,1,14,0,0,28,centre,779748.6300555583
196,3,12,1,0,49,populaire,638646.1488167862
145,7,8,1,0,72,luxe,656723.3975352601
245,7,10,0,1,58,centre,974764.6774090788
108,5,6,1,1,32,luxe,645980.1992856204
163,5,11,1,1,47,luxe,802703.1890422112
245,4,4,1,1,43,centre,946581.3782156506
240,7,6,1,0,11,populaire,1001049.9228754546
166,1,7,0,0,41,centre,667582.6346375376
170,6,8,1,0,34,centre,696392.9790314573
230,7,1,0,1,40,calme,888069.4605085355
44,7,5,1,0,54,populaire,159479.47385184944
35,2,8,1,0,12,calme,176293.45573556228
201,6,12,0,1,38,populaire,788599.558909994
92,5,5,0,1,65,centre,413177.1667165411
148,6,1,1,0,34,luxe,738882.8575681264
61,7,0,1,1,71,calme,283773.271480555
166,5,11,0,1,32,calme,670224.2197744229
244,6,2,1,1,35,calme,940082.6274035516
181,5,10,0,0,12,calme,732045.4999023342
99,5,4,0,0,55,populaire,306131.8186259826
123,4,6,0,0,45,luxe,586585.8386967297
202,1,9,1,0,72,luxe,810901.7153514791
165,5,9,0,0,45,centre,640168.2147602828
53,2,2,0,0,43,centre,235747.4417340696
108,7,8,1,0,45,calme,420654.85586962017
144,7,9,0,0,73,centre,639677.4355881386
64,2,11,1,1,68,centre,328062.5284446785
153,3,3,1,1,30,populaire,542568.8861602714
40,5,9,0,0,23,centre,211936.7560337627
141,5,1,1,1,31,centre,629932.6585506826
89,5,2,1,1,66,centre,421320.8263448207
115,6,4,1,0,15,luxe,633051.6357485623
124,5,2,0,0,56,luxe,558798.64991524
67,5,4,0,0,23,centre,355801.5874840105
58,2,3,0,1,33,calme,313319.06697546423
50,1,12,1,1,51,luxe,327406.03118441236
29,1,10,0,0,47,populaire,95550.45911876277
49,3,9,0,0,52,populaire,147075.32732955954
37,2,12,1,1,54,populaire,130249.18306597686
207,5,2,0,0,37,centre,825409.348955609
107,1,11,1,0,1,calme,444407.3714188088
144,4,5,0,1,68,populaire,490227.53452602687
92,4,7,1,1,52,calme,427971.98389829515
242,4,12,1,0,49,populaire,884076.2775938674
34,5,11,1,1,28,calme,272481.40052295785
23,5,3,1,1,73,centre,159790.02571198094
210,3,8,0,0,54,centre,808732.5466269637
187,7,5,1,0,60,populaire,734812.73011709
28,3,4,1,0,49,populaire,52811.62426401645
128,3,2,1,0,15,luxe,628659.8700775732
156,6,4,1,0,69,populaire,503642.77649122465
173,4,4,1,0,43,luxe,778788.3226804116
151,5,13,1,0,15,luxe,785753.9292227353
228,4,14,0,1,27,centre,990487.2856648124
35,3,11,1,0,56,centre,183542.07386868238
162,5,11,0,1,25,luxe,759196.6901690275
118,2,3,1,0,10,populaire,471412.63098663534
140,1,11,1,0,0,luxe,596116.9068688818
71,1,5,0,0,68,populaire,161328.64073743514
88,3,2,1,0,42,centre,424134.74292157433
24,7,9,1,0,45,populaire,70940.17730494947
39,4,0,0,0,35,luxe,260031.73916934905
98,2,6,0,1,65,populaire,347775.19639909
165,5,6,0,0,56,luxe,673888.2738888877
130,7,11,0,0,5,populaire,461197.9826756132
21,4,3,1,0,61,luxe,248701.34940412478
112,3,8,0,1,26,centre,560708.505026086
32,4,11,0,1,25,luxe,361996.1068039437
23,3,1,0,0,12,centre,102783.42501497063
189,6,14,1,0,75,luxe,883380.8202188747
128,1,12,0,0,17,luxe,617369.5274821898
93,7,0,1,0,37,calme,389265.97757790354
208,1,14,1,0,5,calme,787912.5212202223
114,4,2,1,1,27,calme,511986.21754263825
124,2,6,1,0,4,calme,530113.7844015601
27,5,8,0,1,58,populaire,144655.02066920119
86,3,1,0,1,78,centre,336221.20374900266
210,5,5,1,0,72,centre,803375.8817712681
129,1,2,0,1,44,calme,505691.10615677066
28,2,4,0,0,52,populaire,30227.90042813247
241,2,11,0,1,1,luxe,1079093.4098678327
136,5,8,0,0,48,luxe,610512.1755180481
30,1,2,1,0,72,centre,203148.36632390338
118,5,0,0,0,62,centre,540805.1477789714
248,4,4,0,0,69,populaire,804924.97563863
61,2,0,1,1,57,luxe,363374.2772320619
160,2,7,0,1,3,populaire,594683.1276866271
183,4,6,0,1,29,luxe,829487.8193766809
139,1,14,0,0,56,calme,478463.62019273825
160,2,10,1,0,46,calme,612144.3338541224
31,7,1,0,1,17,populaire,119086.99795383774
56,6,13,0,0,43,centre,365099.9902602079
93,6,10,1,0,51,populaire,397581.1185205403
92,6,8,0,1,48,populaire,390455.9796897281
71,3,4,1,0,29,luxe,465055.95298332063
218,7,6,1,1,51,luxe,1001268.7451423367
149,3,3,1,0,36,luxe,659228.4214333763
75,1,11,0,0,62,luxe,343087.72721460764
79,4,12,0,1,11,centre,397263.4625074877
42,5,0,0,1,16,centre,294560.7629440219
122,7,13,0,1,33,calme,509881.4429577098
59,1,7,0,1,27,populaire,208731.14509055574
83,5,12,1,1,3,calme,453188.7412189169
104,1,0,1,0,45,luxe,488462.09644221637
170,3,2,1,1,13,populaire,632112.2082550286
176,6,5,1,0,12,luxe,917200.6261621565
225,4,7,0,0,57,populaire,763547.7731597091
237,3,7,1,1,48,centre,952607.916795618
198,4,1,1,1,49,luxe,906289.3590959191
216,7,8,0,0,66,populaire,783151.8793776939
242,5,3,1,1,20,populaire,923047.9538723902
108,1,3,0,1,79,luxe,493242.57260214497
50,2,14,0,0,50,centre,261326.84148200174
197,2,13,0,0,37,centre,723902.4426852013
39,4,1,1,1,25,centre,320563.7234372841
202,6,0,1,0,5,populaire,739224.1466888041
228,6,9,1,0,17,centre,980357.2771840225
149,4,6,1,0,5,populaire,556463.2011497406
172,3,10,1,0,40,calme,760442.6085845636
32,2,9,1,0,56,centre,164165.78457725784
141,3,2,0,0,49,luxe,699489.7639530072
122,5,3,0,0,24,luxe,605175.5960460757
239,2,10,1,0,47,luxe,1016411.1386615845
125,5,8,1,0,23,luxe,646021.0325061455
138,1,5,0,0,29,calme,561571.8731669495
89,3,13,0,1,44,calme,387416.46216023335
214,4,0,0,1,42,centre,856669.3083783889
205,2,8,1,1,71,centre,800596.7039807679
118,3,8,1,0,55,luxe,585982.108833367
101,4,4,1,0,72,luxe,466685.09649992746
94,1,7,0,0,69,luxe,367700.6786439142
137,2,6,1,0,32,populaire,488327.83447083563
103,5,10,1,0,44,centre,545442.0199106502
211,1,7,1,1,6,luxe,929167.2203200895
88,6,8,1,0,17,luxe,555036.7020111356
230,4,13,1,1,69,luxe,942583.636480449
233,2,1,1,1,44,calme,851812.2665182733
78,2,9,0,1,36,calme,336449.7433876632
207,7,4,1,0,20,calme,836601.1814973205
230,7,7,0,1,78,populaire,844518.481442698
145,1,2,0,0,43,populaire,403998.5921582297
130,2,10,0,0,29,centre,540900.5655160326
81,4,14,1,1,10,luxe,507718.99549839133
163,1,10,1,1,7,centre,681168.3810533794
147,5,5,1,1,4,centre,663564.4105589456
235,1,5,1,0,7,calme,898676.7228031642
124,1,6,0,0,4,luxe,606388.9543446456
87,5,12,1,1,9,calme,438600.1526911209
34,6,10,0,0,14,calme,184449.51009991145
236,7,2,1,0,55,luxe,1001992.8496737733
202,4,7,1,0,54,centre,835808.8400130994
54,6,7,0,1,2,centre,311713.86823250697
202,6,8,0,1,40,calme,781587.5638829325
33,6,7,0,1,9,luxe,316101.60491038556
196,7,2,1,0,6,centre,815857.5661427018
230,3,5,0,1,62,populaire,775727.484074809
121,7,8,0,0,62,centre,508293.3356749298
119,6,0,0,0,25,luxe,575794.7088202051
26,3,2,1,0,33,luxe,257574.6849449707
49,5,1,0,0,71,luxe,255483.36151933786
230,7,11,0,1,38,calme,978881.7302466554
68,4,7,1,1,59,centre,330994.4790991127
236,6,5,0,0,68,populaire,796744.3786970347
163,2,9,0,1,25,calme,633213.8383099353
130,5,10,0,1,61,centre,534918.8258875819
198,3,10,1,1,9,luxe,956546.9110757073
91,7,7,0,1,53,centre,457222.43027486576
229,4,1,0,1,30,luxe,908307.9751492881
239,1,10,0,1,37,luxe,962359.4044931233
99,4,5,0,1,24,centre,453153.57495765225
102,4,6,0,1,76,centre,452018.9387907651
61,6,7,0,1,64,populaire,259226.52251589618
36,6,8,0,1,49,centre,248907.81814419947
210,7,4,1,1,23,centre,952683.0598813989
192,7,10,1,0,26,calme,814209.3708608572
224,3,2,1,0,49,luxe,998308.6174471338
26,7,1,0,1,49,luxe,267206.0101664509
174,3,7,1,1,14,populaire,641897.3767729137
29,6,0,0,1,16,calme,211912.5331239059
53,6,9,0,1,28,populaire,213348.7285776953
55,2,14,0,0,4,centre,339968.6764240397
172,2,5,1,0,10,populaire,579916.5343018557
25,5,1,1,1,79,luxe,201102.08198670525
171,6,2,0,0,51,calme,649823.7338239076
165,1,7,0,1,33,centre,712905.2392880955
234,2,0,1,0,32,calme,876763.6598281281
153,3,5,1,1,48,calme,626993.8314222544
48,4,2,1,0,30,populaire,227030.61887889073
145,7,5,1,0,17,centre,678480.5096615576
172,7,2,1,0,4,calme,716628.4738259458
202,5,10,1,1,29,calme,866681.5631325383
100,2,10,1,0,44,populaire,369981.594899912
193,4,7,0,1,37,calme,730490.4652552101
171,4,4,0,0,28,luxe,743015.2191393055
94,2,3,1,0,35,luxe,483416.728329019
45,1,8,1,1,8,centre,317468.57376684016
146,1,14,0,1,22,centre,597825.8664477814
134,5,4,1,1,2,populaire,544035.6320341704
145,1,11,0,0,55,calme,551671.8587298427
245,5,13,0,1,39,populaire,887098.5680148769
47,3,3,1,1,55,populaire,168954.30990487212
150,2,7,0,1,57,luxe,686698.939983118
94,4,7,1,0,30,calme,430589.2202421623
185,5,7,1,1,10,luxe,888892.9114553904
208,7,3,0,1,41,luxe,929264.7511355202
97,1,12,0,0,2,centre,481998.20198949025
198,7,0,0,1,56,populaire,630032.4819360346
109,5,1,1,0,13,luxe,611318.7305412232
195,6,3,1,1,45,centre,836000.5581077421
40,5,9,1,1,18,centre,350702.5775477459
73,1,1,1,1,59,calme,300748.5128351732
203,6,10,1,1,30,calme,804384.0434066459
122,6,9,1,0,35,luxe,638074.324356199
241,1,13,1,0,31,centre,914112.610966263
78,6,13,0,0,62,centre,411393.26941146725
91,2,2,1,0,25,centre,338663.263740705
198,4,8,0,0,64,populaire,616949.8270758294
39,7,14,0,0,1,centre,277483.9642425155
131,2,8,1,1,69,populaire,391662.5442976895
243,2,13,0,1,44,calme,902749.1119646789
233,1,14,0,1,77,luxe,933929.9975354774
78,1,10,0,0,24,calme,343867.57267801685
90,7,8,1,1,39,luxe,489711.2711672274
156,4,6,0,0,17,centre,644917.0256568628
128,5,14,1,0,11,luxe,687820.3733276204
148,2,3,1,1,23,luxe,678055.7657744302
176,6,0,1,1,78,calme,623423.3581094511
210,4,2,0,0,42,luxe,908177.1783281836
219,2,14,0,0,31,centre,880580.2245087022
75,5,13,1,0,46,populaire,223835.90927530883
215,6,7,1,1,44,centre,884630.8663655338
54,2,3,1,0,34,luxe,327575.33384411864
142,3,9,0,0,76,calme,563484.7945799375
150,7,9,0,1,8,centre,648324.3745686882
123,4,1,0,0,9,luxe,600000.9640938762
26,7,13,0,1,64,calme,205801.2992187485
46,1,7,0,0,58,populaire,103410.17146598178
20,2,6,0,1,56,calme,138116.30445993762
238,6,10,0,0,9,luxe,994516.238818385
227,6,9,1,1,18,calme,890839.6910522296
249,4,8,0,0,49,luxe,1019048.830276527
218,4,1,1,0,67,calme,807658.982494651
191,7,14,0,1,4,calme,822621.556249067
106,6,4,1,1,28,calme,504352.93407457357
60,6,5,0,0,4,luxe,415895.6232697211
142,6,12,0,0,59,calme,522713.1340246016
94,2,1,0,0,64,luxe,453568.5983872153
61,6,14,1,0,27,centre,323589.00312032603
136,1,1,0,0,0,populaire,438942.5142903272
180,6,12,0,0,28,centre,724946.2403197701
197,1,14,1,0,50,populaire,677981.2678616656
82,2,13,0,1,35,luxe,465590.2264224708
247,4,13,0,0,31,centre,945359.1337253845
184,1,9,1,1,63,populaire,600189.8294495654
206,2,13,0,0,13,populaire,723438.3564887207
146,6,3,1,0,31,centre,660011.975299236
228,2,14,1,1,8,centre,953843.5346555583
246,6,7,1,0,10,luxe,1098551.2320618164
195,7,14,0,1,47,populaire,746483.3623220723
152,2,13,0,0,50,luxe,677356.1814223446
67,4,14,1,0,3,luxe,470897.38501310657
243,1,12,1,0,40,calme,895225.8957649644
22,7,10,0,0,24,luxe,337209.5065796091
135,4,4,0,1,16,populaire,520369.68635497853
194,3,8,0,1,46,calme,794024.733453716
209,6,3,1,1,7,luxe,1013544.4482794591
118,1,2,0,0,57,luxe,514041.5079143432
135,4,9,1,1,0,populaire,539597.2508219577
33,1,14,1,0,1,calme,157766.83349776184
210,3,7,0,1,9,centre,836703.4531801267
131,5,0,0,0,26,centre,592793.9530188374
80,6,8,1,1,12,calme,447838.83256345993
178,6,3,1,1,62,calme,641386.4509098956
114,2,10,0,1,10,calme,528459.4390403362
36,6,8,1,1,13,calme,299535.1615058697
143,6,7,0,0,79,centre,609036.7308630679
43,4,2,0,1,25,luxe,354868.2947513226
135,7,2,1,1,68,populaire,508738.7217987092
170,6,13,1,1,38,centre,752443.5526231857
101,6,8,0,1,27,populaire,383510.69210630556
69,3,2,1,0,16,centre,388566.9547179519
225,7,3,1,0,36,calme,874637.297548847
98,3,8,0,0,26,centre,327742.2269875938
98,1,11,1,1,75,centre,433613.2695577453
89,1,3,0,1,66,calme,289891.16258463304
46,6,10,1,0,67,luxe,343559.3954585511
34,6,2,0,0,46,calme,226788.2027086242
69,2,13,1,0,74,luxe,441568.355622521
55,1,6,1,0,33,centre,297309.5423064016
27,4,5,1,0,17,centre,261965.90565544117
98,6,0,1,1,34,populaire,406347.347019388
150,4,13,1,1,17,populaire,613137.7117640541
209,6,9,1,0,69,centre,863080.4043452871
66,4,7,1,1,33,populaire,234959.95288207082
224,5,0,1,1,32,luxe,948587.0785062484
124,4,3,0,0,71,calme,479403.24334660696
117,7,5,1,0,42,centre,551689.2652067455
235,1,5,1,0,26,centre,916275.0739377389
115,6,6,1,0,47,populaire,408263.72281828633
208,1,13,1,1,68,centre,800256.7659042742
179,7,10,1,1,70,centre,799201.0090405401
241,7,11,0,1,21,luxe,1059034.7280542492
135,4,13,0,1,33,luxe,675901.4024577221
32,3,4,1,0,42,calme,139353.4724133654
20,3,4,1,1,76,centre,100394.0377584335
53,7,3,1,0,15,populaire,244710.80059015466
209,3,5,1,1,13,calme,855728.7506985851
98,6,6,0,1,38,populaire,345125.8129269726
97,2,9,1,0,70,centre,381189.8076773614
140,5,14,0,0,11,populaire,501483.7871154979
112,4,9,1,0,54,populaire,394993.82040334755
117,2,0,0,1,5,calme,469917.16937936755
101,3,8,0,0,39,centre,376833.570733947
218,4,14,0,1,12,calme,868381.6093567167
240,2,13,1,1,68,centre,964213.5688018741
178,1,7,1,0,23,luxe,823771.3243237449
211,3,6,1,1,73,calme,818772.8256372499
172,2,8,1,0,58,centre,645190.7085020345
57,6,2,1,0,45,luxe,347918.3910162449
33,1,9,0,1,72,luxe,222072.224666367
155,3,3,0,1,43,luxe,734686.3951861255
110,5,6,0,1,75,calme,460137.3543719904
73,7,5,1,0,10,luxe,490586.60307500954
149,3,13,0,0,60,centre,631046.7255786395
228,6,12,1,0,35,calme,920209.349379327
120,5,1,0,1,71,populaire,386535.03362771607
